CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15630106,Lo,496,Spain,Male,29,2,0.0,2,1,0,55389.59
15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2
15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17
15810418,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19
15605698,Harrison,746,France,Male,58,3,0.0,3,1,1,80344.96
15798605,Tien,686,Germany,Male,26,1,57422.62,1,1,1,79189.4
15672467,Coles,766,France,Female,52,7,92510.9,2,0,1,66193.61
15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09
15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78
15767757,Pisano,562,Spain,Female,29,9,120307.58,1,1,1,6795.61
15629078,Matthias,850,Germany,Female,45,5,127258.79,1,1,1,192744.23
15672970,Chigolum,714,Spain,Male,20,3,0.0,2,0,1,150465.93
15569641,Sung,692,Germany,Female,41,8,130701.29,1,1,0,59354.24
15778830,Dellucci,841,France,Male,31,2,0.0,2,1,0,173240.52
15749671,K?,794,France,Male,35,6,0.0,2,1,1,68730.91
15743411,Chiawuotu,609,Spain,Male,61,1,0.0,1,1,0,22447.85
15728362,Robertson,671,France,Female,29,3,0.0,2,1,0,158043.11
15735636,Toscano,604,France,Female,53,2,121389.78,1,1,1,48201.64
15607874,Keane,687,France,Male,38,0,144450.58,1,0,1,137276.83
15646521,Fan,634,Spain,Female,36,1,0.0,1,1,1,143960.72
15781127,Giordano,663,Spain,Female,33,8,96769.04,1,1,1,36864.05
15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41
15588839,Mancini,606,Spain,Male,30,8,180307.73,2,1,1,1914.41
15700854,Cunningham,595,Spain,Male,35,8,0.0,1,1,0,100015.79
15793425,Watt,560,Spain,Female,33,9,0.0,1,0,1,183358.21
15679622,Clayton,602,France,Male,35,8,0.0,1,1,1,22499.29
15734626,Gibson,652,Spain,Female,36,1,0.0,2,1,1,19302.78
15582841,Butusov,600,France,Male,29,8,0.0,2,0,1,34747.43
15660301,Dellucci,491,Germany,Male,70,6,148745.92,2,1,1,17818.33
15643439,Ferguson,537,France,Male,47,10,0.0,2,0,1,25482.62
15661974,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01
15627220,Kang,735,Germany,Female,43,9,98807.45,1,0,0,184570.04
15574761,Lynch,466,France,Female,41,3,33563.95,2,1,0,178994.13
15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62
15769645,Senior,612,France,Female,35,3,0.0,1,1,1,48108.72
15613319,Rice,793,France,Female,33,0,0.0,1,0,0,175544.02
15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32
15710978,Palerma,715,Germany,Male,42,2,88120.97,2,1,1,21333.22
15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38
15706163,Enyinnaya,518,Germany,Male,46,4,113625.93,1,0,0,92727.42
15709412,H?,776,Spain,Male,30,6,0.0,2,0,1,63908.86
15589200,Madukaife,617,Spain,Male,34,9,0.0,2,1,0,118749.58
15790314,Onuoha,649,France,Male,41,0,0.0,2,0,1,130567.02
15753969,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81
15620323,Ekwueme,652,Spain,Female,42,3,83492.07,2,1,0,37914.12
15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18
15706071,Hunt,528,Germany,Male,39,0,127631.62,1,0,1,22197.8
15682533,Hughes,850,France,Female,39,7,79259.99,1,0,1,186910.74
15571928,Fraser,679,France,Female,43,4,0.0,3,1,0,115136.51
15670615,Castiglione,652,Spain,Male,37,7,0.0,2,1,0,68789.93
15745266,Norman,434,Spain,Male,55,6,0.0,1,0,1,73562.05
15794257,Hsiung,651,France,Male,34,4,91562.99,1,1,1,123954.15
15624715,Ma,593,Spain,Female,40,2,0.0,1,1,1,5194.95
15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67
15798084,Murray,688,France,Male,26,0,0.0,2,1,0,105784.85
15768474,Clements,744,Spain,Male,34,3,0.0,2,1,0,27244.35
15659800,Teng,584,Spain,Female,50,1,0.0,1,0,1,152567.75
15643048,Mueller,639,France,Male,66,0,0.0,2,0,1,42240.54
15792029,Lee,620,France,Male,32,6,0.0,2,1,0,56139.09
15773276,Townsend,633,Spain,Male,63,4,114552.6,1,1,0,73856.28
15814930,McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18
15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28
15571415,Okwudiliolisa,805,Germany,Male,56,6,151802.29,1,1,0,46791.09
15790958,Sanders,685,Spain,Male,38,4,0.0,2,1,1,35884.91
15763218,Akeroyd,661,France,Female,41,1,0.0,2,0,1,131300.68
15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81
15706552,Odinakachukwu,533,France,Male,36,7,85311.7,1,0,1,156731.91
15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3
15738063,Shen,631,France,Male,29,2,0.0,2,1,1,18581.84
15767391,Otutodilinna,565,Germany,Female,32,4,90322.99,2,0,1,118740.37
15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54
15785519,May,565,France,Male,36,6,106192.1,1,1,0,149575.59
15625494,Li Fonti,573,France,Female,32,9,125321.84,2,1,1,130234.63
15740383,Jimenez,594,Spain,Female,38,10,0.0,2,1,0,58332.91
15770995,Sinclair,753,Germany,Female,47,1,131160.85,1,1,0,197444.69
15784761,Ballard,554,Spain,Female,46,7,87603.35,3,0,1,96929.24
15774872,Joslin,663,France,Male,36,10,0.0,2,1,0,136349.55
15731815,Nepean,529,Spain,Male,63,4,96134.11,3,1,0,108732.96
15675185,Chuang,697,Germany,Female,48,2,108128.96,2,1,1,103944.37
15639882,She,528,France,Male,30,2,128262.72,2,1,0,50771.16
15654975,Wu,641,France,Female,53,0,123835.52,2,0,1,160110.65
15807595,Ijendu,485,Germany,Male,51,7,144244.59,2,1,0,51113.14
15600991,Artemieva,694,Germany,Male,31,6,109052.59,2,1,1,19448.93
15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43
15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3
15711991,Chiawuotu,615,France,Male,30,8,0.0,2,0,0,3183.15
15713378,Brownless,711,France,Male,38,10,0.0,2,0,0,53311.78
15811200,Ts'ao,831,France,Female,34,2,0.0,2,0,0,165840.94
15676513,Burns,601,Germany,Male,35,8,71553.83,1,1,0,177384.45
15569364,Victor,666,France,Male,36,3,0.0,2,1,0,35156.54
15677550,Folliero,755,France,Female,38,1,0.0,2,1,0,20734.81
15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95
15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77
15662245,Pomeroy,588,France,Male,32,1,0.0,2,1,1,8763.87
15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76
15674583,Trevisani,768,France,Male,25,0,78396.08,1,1,1,8316.19
15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87
15672132,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64
15633840,Henderson,781,France,Male,20,0,125023.1,2,1,1,108301.45
15687363,McMillan,770,France,Male,31,3,155047.56,2,1,1,186064.34
15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32
15609637,Nkemakolam,652,France,Male,51,7,0.0,2,0,1,43496.36
15679299,Shen,726,Spain,Female,27,7,123826.07,1,0,1,78970.58
15717290,Onyekaozulu,688,Germany,Male,41,2,112871.19,2,0,1,65520.74
15798385,Grave,512,Spain,Female,46,3,0.0,2,1,1,56408.14
15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29
15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45
15735078,Onwughara,724,Germany,Female,53,1,139687.66,2,1,1,12913.92
15691513,Dawkins,592,France,Male,60,9,0.0,4,1,1,13614.01
15590268,Chu,529,Spain,Male,35,5,95772.97,1,1,1,112781.5
15642787,Ijendu,572,France,Male,37,1,133043.66,1,0,0,111243.09
15771942,Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03
15630241,Tretyakova,594,France,Male,61,3,62391.22,1,1,1,192434.11
15762045,Gilchrist,474,Germany,Female,37,5,142688.57,2,1,1,110953.33
15590078,Burns,622,Spain,Male,27,9,139834.93,1,1,1,152733.89
15649297,T'ang,605,France,Female,62,4,111065.93,2,0,1,125660.99
15580462,Corby,607,Spain,Male,40,1,112544.45,1,1,1,19842.22
15680643,Lo,729,Spain,Female,42,1,0.0,2,1,1,149535.97
15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6
15702380,De Luca,663,Spain,Male,64,6,0.0,2,0,1,15876.52
15700083,Lai,609,Spain,Male,39,2,139443.75,2,1,0,9234.06
15814750,Ricci,629,Spain,Male,34,8,0.0,2,1,1,180595.02
15700223,Steiner,806,France,Male,48,4,164701.68,1,1,1,21439.49
15678460,Dodgshun,691,France,Male,30,9,0.0,1,1,0,49594.02
15738828,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11
15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,1,1,180241.44
15796336,Chang,786,Spain,Female,34,9,0.0,2,1,0,117034.32
15803965,Tang,654,France,Male,55,3,87485.67,1,1,1,3299.01
15803804,Walker,717,Germany,Female,35,5,103214.71,1,1,0,172172.7
15575417,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12
15637411,Tochukwu,749,France,Male,30,1,0.0,2,0,1,126551.65
15759284,Yeh,750,France,Female,37,6,0.0,1,1,1,117948.0
15722578,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27
15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,6776.92
15589739,North,698,France,Male,41,3,90605.29,1,1,1,14357.0
15722533,Logue,716,France,Female,40,3,0.0,2,0,1,167636.15
15662865,Storey,658,Spain,Male,36,1,0.0,2,0,1,84927.42
15593683,Solomina,668,Spain,Female,30,8,0.0,2,1,0,138465.7
15686870,Ball,761,Germany,Male,36,8,108239.11,2,0,0,99444.02
15696900,Burns,505,Germany,Male,29,3,145541.56,2,1,1,58019.95
15623430,Hill,672,France,Male,34,9,0.0,2,1,0,161800.77
15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62
15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26
15720919,Duggan,667,France,Male,42,7,0.0,1,0,1,108348.94
15766746,Darwin,835,France,Male,35,6,127120.07,1,1,0,28707.69
15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56
15779492,Trevisano,796,Spain,Male,56,6,94231.13,1,0,0,121164.6
15749114,Bailey,634,Spain,Male,35,3,0.0,2,1,1,19515.48
15790658,Iqbal,621,Spain,Male,42,8,68683.68,1,1,1,74157.71
15666297,Abramova,706,Spain,Female,53,3,0.0,3,0,0,88479.02
15727421,Anayolisa,586,France,Female,38,6,0.0,2,1,1,37935.83
15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959.0
15773591,Jobson,787,France,Male,46,7,117685.31,2,1,1,93360.35
15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11
15593454,Lambert,678,Spain,Female,40,4,113794.22,1,1,0,16618.76
15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53
15808326,Maslov,592,France,Female,34,9,0.0,2,1,1,20460.2
15603565,Mackenzie,603,Spain,Female,56,5,90778.76,2,1,0,162223.67
15583026,Welch,535,France,Female,38,0,135919.33,1,1,0,80425.65
15678067,Boyle,667,Spain,Male,45,3,0.0,2,0,0,163655.01
15651369,Wright,626,France,Male,21,1,0.0,2,1,0,66232.23
15712121,Chidimma,657,Spain,Male,34,5,154983.98,1,1,0,27738.01
15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5
15787825,Okwudiliolisa,585,Germany,Male,37,6,152496.82,1,1,1,99907.29
15656293,Davey,786,France,Male,35,3,0.0,2,1,0,92712.97
15570859,Froggatt,626,Germany,Male,36,2,181671.16,2,1,1,57531.14
15795458,McMillan,718,Spain,Female,39,2,0.0,1,1,1,52138.49
15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9
15792726,Sung,470,France,Female,25,8,127974.06,2,1,1,183259.35
15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33
15691817,Iloerika,547,Spain,Female,44,5,0.0,3,0,0,5459.07
15724889,Chinweuba,665,Spain,Male,38,9,0.0,1,0,1,87412.74
15620936,Warren,787,France,Male,32,4,0.0,2,1,1,13238.93
15632899,Nwankwo,662,Spain,Male,20,9,104508.77,2,0,0,73107.53
15701280,Romano,576,France,Male,24,3,0.0,1,0,1,78498.04
15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42
15643574,Odinakachukwu,682,France,Male,26,8,0.0,2,1,0,178373.43
15729359,Chambers,837,France,Female,29,9,0.0,2,1,1,41866.26
15663168,MacDonald,665,France,Male,35,8,110934.54,1,1,0,169287.99
15762418,Gant,750,Spain,Male,22,3,121681.82,1,1,0,128643.35
15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42
15605327,Namatjira,607,France,Male,35,2,0.0,2,1,1,114190.3
15715532,Lai,687,Germany,Male,38,4,117633.28,1,0,1,88396.6
15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,110899.3
15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35
15794276,Steele,588,France,Female,64,3,0.0,1,1,1,189703.65
15749727,Chukwufumnanya,829,Spain,Male,50,7,0.0,2,0,1,178458.86
15758856,Kable,597,France,Male,45,7,0.0,2,0,0,167756.45
15646969,Anayolisa,776,Spain,Male,33,2,0.0,2,1,1,176921.0
15737025,Roberts,635,France,Male,33,1,0.0,3,0,0,178067.33
15646632,Reid,741,France,Male,38,9,0.0,2,1,0,14379.01
15637690,Houghton,622,Germany,Female,34,7,98675.74,1,1,0,138906.85
15629244,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79
15791040,Vasilyeva,801,Spain,Male,58,1,79954.61,2,1,1,30484.19
15737414,Shen,647,France,Male,35,4,123761.68,1,1,0,83910.4
15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11
15671148,Barry,490,Germany,Male,33,5,96341.0,2,0,0,108313.34
15642004,Alekseeva,686,France,Male,25,1,0.0,2,0,1,16459.37
15738150,Chidozie,591,France,Male,45,5,0.0,2,1,1,155492.87
15792329,Mao,494,Germany,Male,37,5,107106.33,2,1,0,172063.09
15691871,Millar,503,Germany,Male,42,9,153279.39,1,1,1,151336.96
15622470,Yeh,772,Spain,Male,41,10,96032.22,1,1,1,75825.57
15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98
15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59
15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64
15612108,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49
15712264,Plumb,713,France,Female,39,10,0.0,2,1,1,126263.97
15649853,Craig,625,France,Female,45,3,0.0,1,1,1,184474.15
15806455,Miller,611,France,Male,27,7,0.0,2,1,1,157474.1
15590234,De Luca,697,France,Female,42,1,0.0,1,1,0,1262.83
15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99
15585907,Collier,676,Spain,Female,30,5,0.0,2,0,0,179066.58
15643658,Barber,850,Germany,Male,53,2,94078.97,2,1,0,36980.54
15658668,Hunter,581,Spain,Male,49,10,0.0,2,0,0,41623.59
15566312,Jolly,660,Spain,Female,42,5,0.0,3,1,1,189016.24
15665963,Cattaneo,681,Spain,Male,30,2,128393.29,1,1,1,180593.45
15796015,Wu,633,Germany,Male,42,3,126041.02,1,0,1,11796.89
15650545,Tomlinson,849,France,Male,69,7,71996.09,1,1,1,139065.94
15803749,DeRose,498,Germany,Female,41,4,87541.06,2,1,1,12577.21
15790412,Norton,471,Spain,Male,26,8,0.0,2,1,1,179655.87
15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9
15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61
15667456,Ross,709,Spain,Male,62,3,0.0,2,1,1,82195.15
15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,64853.51
15776844,Hao,762,Spain,Female,19,6,0.0,2,1,0,55500.17
15632609,Burdekin,554,France,Female,39,10,160132.75,1,1,0,32824.15
15569945,Horsley,509,Spain,Male,29,1,0.0,2,1,0,69113.14
15574352,Clogstoun,850,France,Male,43,4,161256.53,1,1,1,140071.57
15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07
15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77
15774931,She,452,France,Male,30,7,112935.87,1,1,1,99017.34
15795275,Lamb,521,Spain,Female,49,4,82940.25,2,0,0,62413.01
15691624,Chidiebere,820,France,Male,33,2,132150.26,2,1,0,23067.97
15614230,T'an,426,France,Female,34,3,0.0,2,1,1,61230.83
15782236,Gibbs,735,Spain,Male,34,5,0.0,2,0,0,71095.41
15799653,Fiorentino,583,Germany,Female,32,7,94753.55,2,1,1,18149.03
15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,0,1,107125.79
15596671,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3
15801125,Kegley,627,France,Female,32,1,0.0,1,1,0,106851.7
15668323,Mbadiwe,678,France,Female,41,1,143443.61,1,1,0,196622.28
15603454,Sanders,735,Germany,Male,28,5,160454.15,2,0,1,114957.22
15659694,Wallis,634,Germany,Female,53,3,113781.5,2,1,1,106345.05
15637428,Briggs,660,France,Male,35,7,0.0,2,1,0,13218.6
15665008,Sidorov,805,Germany,Female,26,8,42712.87,2,1,1,28861.69
15764073,Arcuri,503,Spain,Female,36,9,0.0,2,1,1,16274.67
15591607,Fernie,770,France,Male,24,9,101827.07,1,1,0,167256.35
15800746,Watson,674,France,Male,45,7,144889.18,1,1,1,102591.9
15706223,Barnes,715,Spain,Male,38,2,96798.79,2,1,1,4554.67
15716800,Kaur,582,France,Male,31,2,0.0,2,1,1,33747.03
15793881,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89
15716164,Nicholls,501,France,Female,41,3,144260.5,1,1,0,172114.67
15680421,Challis,591,France,Female,42,10,0.0,2,0,0,171099.22
15567399,Enderby,633,Germany,Male,43,3,144164.29,1,1,1,158646.46
15616172,Ubanwa,838,France,Male,31,2,0.0,2,1,0,8222.96
15805212,Black,806,France,Female,67,1,0.0,2,0,1,103945.58
15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16
15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,1,1,93783.0
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4
15696703,Dean,691,Germany,Male,27,3,160358.68,2,1,0,142367.72
15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,1,0,139469.11
15812324,King,779,France,Male,27,1,0.0,2,1,1,190623.02
15799435,Hayes,619,Spain,Male,34,1,0.0,1,1,0,139919.38
15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77
15594409,Belov,710,France,Male,45,1,0.0,2,1,1,36154.66
15625675,Clements,569,France,Male,36,1,67087.69,1,1,0,154775.7
15650034,Kudryashova,564,France,Female,28,1,0.0,1,1,1,162428.05
15799710,Wei,739,France,Male,37,7,104960.46,1,0,1,80883.82
15570932,Pirozzi,666,France,Male,43,7,137780.74,2,1,1,119100.05
15815131,Howells,617,Spain,Female,36,7,115617.24,1,1,1,71519.4
15605827,Khan,645,France,Male,39,8,0.0,2,0,0,96864.36
15623966,Yermakov,578,France,Female,35,2,0.0,2,0,1,26389.92
15640078,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683.0
15595071,Ramos,696,France,Male,22,9,149777.0,1,1,1,198032.93
15585985,Wang,746,France,Male,48,5,165282.42,1,1,0,153786.46
15717489,Martin,835,France,Male,23,9,0.0,1,1,0,19793.73
15815236,Chiganu,574,Spain,Male,34,5,0.0,2,0,0,28269.86
15807269,Milanesi,690,Germany,Male,43,2,166522.78,1,0,0,119644.59
15752694,Taylor,653,France,Female,32,4,83772.95,1,0,1,23920.65
15724443,Taylor,703,Germany,Female,29,3,122084.63,1,0,1,82824.08
15766686,Nebechi,659,Germany,Female,39,1,104502.11,1,1,0,20652.69
15750658,Obiuto,798,France,Male,37,8,0.0,3,0,0,110783.28
15701206,Torreggiani,566,Spain,Male,44,5,0.0,2,1,0,66462.79
15578096,Nnachetam,537,France,Male,26,7,106397.75,1,0,0,103563.23
15641585,Newton,850,France,Male,40,6,97339.99,1,0,1,88815.25
15580956,McNess,683,Germany,Female,43,4,115888.04,1,1,1,117349.19
15768495,Chidimma,700,France,Female,32,8,110923.15,2,1,1,161845.81
15682322,Aksenov,714,France,Male,37,9,148466.93,2,0,1,151280.96
15654096,Johnston,779,Germany,Female,24,10,122200.31,2,1,0,43705.56
15708265,Chibugo,581,Spain,Female,24,10,159203.71,1,1,1,102517.83
15679294,Brennan,589,France,Female,46,10,107238.85,2,1,0,37024.28
15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63
15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81
15671097,Carter,428,France,Female,31,2,0.0,2,1,0,54487.43
15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9
15763108,Davis,600,Germany,Male,53,7,106261.63,1,1,0,93629.66
15614962,Pavlova,623,Spain,Female,50,2,87116.71,1,1,1,104382.11
15611338,Kashiwagi,714,Spain,Male,29,4,0.0,2,1,1,37605.9
15781975,Rees,708,France,Male,34,3,0.0,1,0,1,121457.88
15757425,Fleming,716,France,Female,38,1,0.0,2,1,1,99661.46
15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94
15603942,Hawthorn,547,Germany,Male,50,3,81290.02,3,0,1,177747.03
15773723,Duncan,588,Spain,Female,22,9,67178.19,1,1,1,163534.75
15665378,Shen,499,France,Female,46,6,0.0,2,1,0,73457.55
15594404,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94
15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56
15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76
15612465,Siciliano,684,Spain,Male,34,9,100628.0,2,1,1,190263.78
15573769,Fiorentini,764,France,Female,24,7,0.0,2,1,0,186105.99
15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92
15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45
15618703,White,663,Spain,Female,53,6,150200.23,1,0,1,151317.27
15630419,Davis,634,France,Male,44,9,149961.11,1,1,0,57121.51
15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98
15742204,Hsu,579,Germany,Male,31,6,139729.54,1,0,1,135815.38
15669606,Chu,690,France,Male,33,5,0.0,2,1,0,138017.68
15648367,Lo,600,Germany,Female,29,6,74430.1,2,1,1,96051.1
15713983,Mao,780,Germany,Male,34,5,94108.54,2,1,0,177235.21
15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,0,0,190889.13
15636423,Lei,715,France,Male,40,7,0.0,1,1,1,141359.11
15624611,Marsden,497,Spain,Male,37,8,128650.11,2,1,1,163641.53
15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75
15591550,Bianchi,525,Spain,Male,36,3,77910.23,1,1,0,67238.01
15622494,Mazzanti,718,France,Male,27,2,0.0,2,0,0,26229.24
15754999,Ch'eng,570,France,Female,33,8,0.0,1,1,1,124641.42
15809909,Fan,422,Spain,Female,54,4,0.0,2,1,1,7166.71
15601627,Siciliano,587,France,Male,33,8,148163.57,1,0,0,122925.4
15645045,Rudduck,659,France,Female,38,9,0.0,2,1,1,132809.18
15572158,Blackburn,604,Spain,Male,41,3,0.0,1,0,0,11819.84
15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7
15756901,Ch'ang,641,France,Female,26,4,91547.84,2,0,1,28157.34
15711977,Finch,695,France,Male,36,4,161533.0,1,1,0,100940.91
15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93
15669922,Conti,530,Spain,Female,36,2,0.0,2,1,1,14721.8
15617454,Ifeatu,684,France,Female,25,1,0.0,2,0,1,144978.47
15810807,Alekseeva,513,France,Female,43,9,0.0,2,1,0,152499.8
15628893,Power,681,France,Male,29,8,0.0,1,1,0,66367.33
15804131,Farmer,850,Spain,Female,53,7,65407.16,2,0,0,182633.63
15583364,McGregor,476,France,Female,32,6,111871.93,1,0,0,112132.86
15802593,Little,504,France,Female,49,7,0.0,3,0,1,87822.14
15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64
15657603,Finch,850,France,Female,35,6,81684.97,1,1,0,824.0
15604217,Williams,726,France,Male,34,9,0.0,2,0,0,14121.61
15756167,Doyne,762,Spain,Female,43,5,134204.67,1,1,1,139971.01
15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,161465.31
15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11
15675231,Nwankwo,518,France,Female,45,8,0.0,2,1,1,36193.07
15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,104035.41
15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01
15695339,Lucchesi,517,Germany,Male,53,0,109172.88,1,1,0,54676.1
15608541,Claiborne,498,France,Male,46,1,91857.66,1,1,0,101954.78
15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67
15633818,McMillan,786,France,Male,32,9,0.0,2,1,0,133112.41
15591150,Nwebube,570,Spain,Male,34,10,0.0,2,0,1,183387.12
15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63
15798975,Doherty,606,Germany,Male,48,4,132403.56,1,0,0,36091.91
15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44
15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34
15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14
15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37
15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91
15776743,Eberegbulam,647,France,Male,43,9,0.0,2,1,1,78488.39
15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31
15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69
15748327,Anderson,724,Germany,Male,34,6,118235.7,2,0,0,157137.23
15598838,Greco,659,France,Female,37,1,151105.68,1,1,1,140934.57
15709451,Gordon,646,Germany,Female,35,1,121952.75,2,1,1,142839.82
15645511,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02
15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,199693.84
15763898,Toscani,568,Spain,Female,46,3,0.0,2,1,1,29372.62
15790379,Rowe,629,Germany,Male,28,8,108601.0,1,1,1,119647.7
15572294,Kelly,623,France,Male,28,7,0.0,1,0,0,129526.57
15629448,Brady,632,Spain,Male,38,1,120599.21,1,1,0,92816.86
15722090,Tseng,615,Spain,Male,51,6,81818.49,1,1,1,169149.38
15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62
15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7
15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13
15627665,Sung,614,France,Male,46,4,0.0,1,1,0,74379.57
